,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2024-05-05 12:59:59.999,1714892400000,63382.83000000,63722.62000000,63362.00000000,63653.23000000,426.11877000,1714894199999,27101500.85222330,22641,253.39449000,16114104.21450240,0
2024-05-05 13:29:59.999,1714894200000,63653.23000000,63959.00000000,63642.63000000,63736.87000000,436.85106000,1714895999999,27873503.52418240,24952,245.31289000,15651393.73753760,0
2024-05-05 13:59:59.999,1714896000000,63736.86000000,63887.14000000,63656.02000000,63810.15000000,344.59204000,1714897799999,21971652.74629370,23913,171.81514000,10956328.83685980,0
2024-05-05 14:29:59.999,1714897800000,63810.14000000,63932.57000000,63539.53000000,63668.00000000,656.63925000,1714899599999,41865370.21382860,45401,233.15292000,14866072.68303030,0
2024-05-05 14:59:59.999,1714899600000,63668.00000000,63715.05000000,63550.28000000,63674.12000000,273.27640000,1714901399999,17392324.48517340,23624,110.08249000,7006532.22482850,0
2024-05-05 15:29:59.999,1714901400000,63674.12000000,63743.43000000,63593.32000000,63673.42000000,167.59969000,1714903199999,10672652.81025640,15932,78.43952000,4995028.26713070,0
2024-05-05 15:59:59.999,1714903200000,63673.41000000,63844.33000000,63638.92000000,63652.58000000,217.42481000,1714904999999,13857092.07830640,15618,95.77435000,6104420.06034590,0
2024-05-05 16:29:59.999,1714905000000,63652.58000000,63732.13000000,63555.39000000,63688.48000000,203.91006000,1714906799999,12977497.47011690,14641,71.99833000,4582081.62764090,0
2024-05-05 16:59:59.999,1714906800000,63688.49000000,63897.90000000,63609.48000000,63834.00000000,315.47653000,1714908599999,20113084.23086690,15733,174.96348000,11155194.00660350,0
2024-05-05 17:29:59.999,1714908600000,63834.00000000,63937.17000000,63774.01000000,63859.63000000,252.41695000,1714910399999,16121618.53555650,15801,127.52486000,8145293.20296430,0
2024-05-05 17:59:59.999,1714910400000,63859.63000000,63884.00000000,63673.85000000,63740.01000000,226.69419000,1714912199999,14453700.49346580,14814,97.22230000,6199198.64969020,0
2024-05-05 18:29:59.999,1714912200000,63740.01000000,63763.22000000,63633.01000000,63725.33000000,307.35499000,1714913999999,19578987.72076310,14835,157.76057000,10049453.28638400,0
2024-05-05 18:59:59.999,1714914000000,63725.32000000,64279.99000000,63618.91000000,63999.68000000,1242.87529000,1714915799999,79598604.57492010,39682,726.22605000,46498381.02737180,0
2024-05-05 19:29:59.999,1714915800000,63999.67000000,64194.00000000,63751.94000000,64119.92000000,543.91294000,1714917599999,34828000.26331470,29105,250.53898000,16043433.56298550,0
2024-05-05 19:59:59.999,1714917600000,64119.91000000,64122.00000000,63811.17000000,63868.08000000,287.74907000,1714919399999,18389599.02826230,20075,119.36138000,7626653.35653250,0
2024-05-05 20:29:59.999,1714919400000,63868.07000000,64148.08000000,63751.02000000,64100.00000000,451.44877000,1714921199999,28883313.27095520,24304,247.50149000,15834841.35263850,0
2024-05-05 20:59:59.999,1714921200000,64100.01000000,64459.02000000,63989.23000000,64348.00000000,796.93056000,1714922999999,51205185.39706400,41308,421.32098000,27075083.08033840,0
2024-05-05 21:29:59.999,1714923000000,64347.99000000,64646.00000000,64119.23000000,64428.65000000,1548.87211000,1714924799999,99707992.53106610,59027,919.60350000,59208813.93635390,0
2024-05-05 21:59:59.999,1714924800000,64428.64000000,64554.68000000,64244.84000000,64262.00000000,679.92628000,1714926599999,43777147.19896120,30510,337.58892000,21733689.39589790,0
2024-05-05 22:29:59.999,1714926600000,64261.99000000,64382.10000000,64196.73000000,64321.99000000,292.16780000,1714928399999,18784175.10689550,19244,142.76016000,9178408.83055720,0
2024-05-05 22:59:59.999,1714928400000,64322.00000000,64476.00000000,64190.00000000,64368.01000000,266.07923000,1714930199999,17117304.60748480,17486,117.18356000,7539444.84508610,0
2024-05-05 23:29:59.999,1714930200000,64368.00000000,64442.02000000,64155.77000000,64218.00000000,390.26112000,1714931999999,25086177.89277230,18385,114.20155000,7343028.85920480,0
2024-05-05 23:59:59.999,1714932000000,64218.00000000,64249.42000000,64000.00000000,64000.01000000,450.13696000,1714933799999,28844937.91616170,22358,169.26643000,10846491.60809200,0
2024-05-06 00:29:59.999,1714933800000,64000.01000000,64022.30000000,63811.01000000,63932.60000000,461.07873000,1714935599999,29487312.97126720,22347,143.32219000,9164421.22955450,0
2024-05-06 00:59:59.999,1714935600000,63932.61000000,63999.99000000,63865.99000000,63954.19000000,155.59872000,1714937399999,9950217.25681430,11567,70.86634000,4531619.39313410,0
2024-05-06 01:29:59.999,1714937400000,63954.19000000,63970.70000000,63843.99000000,63879.94000000,176.66298000,1714939199999,11289723.25569320,10940,89.53423000,5721452.85605630,0
2024-05-06 01:59:59.999,1714939200000,63879.94000000,63879.95000000,63636.95000000,63652.60000000,292.19923000,1714940999999,18632134.69747450,18241,97.72622000,6231566.00682750,0
2024-05-06 02:29:59.999,1714941000000,63652.59000000,63765.77000000,63582.08000000,63738.78000000,206.95139000,1714942799999,13175558.27306820,14145,105.03666000,6687493.40656360,0
2024-05-06 02:59:59.999,1714942800000,63738.77000000,63827.34000000,63600.00000000,63743.57000000,214.63503000,1714944599999,13672912.31904440,14194,105.47780000,6718630.37429180,0
2024-05-06 03:29:59.999,1714944600000,63743.58000000,63868.41000000,63680.82000000,63868.41000000,128.56918000,1714946399999,8196520.71180120,10544,69.65462000,4441056.56953980,0
2024-05-06 03:59:59.999,1714946400000,63868.41000000,63879.81000000,63736.00000000,63740.00000000,142.35019000,1714948199999,9079670.82617860,12380,64.57686000,4118631.98848270,0
2024-05-06 04:29:59.999,1714948200000,63740.01000000,63891.22000000,63704.32000000,63860.01000000,147.84437000,1714949999999,9430000.05455580,11121,79.58524000,5076360.24012200,0
2024-05-06 04:59:59.999,1714950000000,63860.01000000,64227.51000000,63825.35000000,64188.00000000,429.66836000,1714951799999,27517711.42475900,22970,267.96983000,17163058.49086420,0
2024-05-06 05:29:59.999,1714951800000,64188.00000000,64211.30000000,63969.89000000,64012.00000000,246.67922000,1714953599999,15811480.73066840,14828,101.78618000,6523725.94737790,0
2024-05-06 05:59:59.999,1714953600000,64012.00000000,64346.24000000,64011.01000000,64183.36000000,327.03255000,1714955399999,20980370.88090050,17768,213.31707000,13682988.11949640,0
2024-05-06 06:29:59.999,1714955400000,64183.36000000,64258.30000000,64108.80000000,64218.02000000,233.16586000,1714957199999,14969110.81309020,14300,112.94573000,7251258.36474180,0
2024-05-06 06:59:59.999,1714957200000,64218.02000000,64465.00000000,64218.01000000,64315.00000000,564.83195000,1714958999999,36348981.54754790,21663,299.61528000,19281227.26831500,0
2024-05-06 07:29:59.999,1714959000000,64315.01000000,64315.01000000,64058.82000000,64147.22000000,289.98687000,1714960799999,18606934.08590190,17720,116.05383000,7445038.12729140,0
2024-05-06 07:59:59.999,1714960800000,64147.22000000,64227.51000000,63996.77000000,64163.30000000,746.74368000,1714962599999,47867563.26638740,20660,411.41388000,26372368.30258580,0
2024-05-06 08:29:59.999,1714962600000,64163.30000000,64163.31000000,63826.08000000,63826.09000000,353.13912000,1714964399999,22610906.00641710,16621,148.45871000,9509142.89081700,0
2024-05-06 08:59:59.999,1714964400000,63826.08000000,63935.31000000,63708.58000000,63867.26000000,357.37612000,1714966199999,22810008.84062780,18135,158.39263000,10110964.04194100,0
2024-05-06 09:29:59.999,1714966200000,63867.26000000,63926.00000000,63796.54000000,63866.59000000,290.02746000,1714967999999,18523439.23846980,13688,155.54003000,9933783.05838860,0
2024-05-06 09:59:59.999,1714968000000,63866.59000000,64015.79000000,63768.72000000,63914.16000000,434.92379000,1714969799999,27790628.00830290,18132,254.84818000,16284337.83680790,0
2024-05-06 10:29:59.999,1714969800000,63914.16000000,64185.58000000,63858.51000000,64166.00000000,568.57262000,1714971599999,36420482.69224270,24617,356.04859000,22808357.61986310,0
2024-05-06 10:59:59.999,1714971600000,64166.01000000,64331.58000000,64036.00000000,64286.01000000,408.66454000,1714973399999,26226810.45077770,18484,223.45502000,14341176.54507540,0
2024-05-06 11:29:59.999,1714973400000,64286.00000000,64286.01000000,64128.00000000,64186.93000000,402.59331000,1714975199999,25841140.34833480,18170,200.09455000,12843318.41274360,0
2024-05-06 11:59:59.999,1714975200000,64186.93000000,64473.78000000,64137.92000000,64351.12000000,623.13453000,1714976999999,40090089.91799190,24831,327.79048000,21087425.51174770,0
2024-05-06 12:29:59.999,1714977000000,64351.13000000,64369.67000000,64198.21000000,64230.02000000,322.65238000,1714978799999,20739691.44136860,16880,136.51872000,8775635.18175870,0
2024-05-06 12:59:59.999,1714978800000,64230.02000000,64350.65000000,64150.00000000,64350.00000000,493.19080000,1714980599999,31690967.54545600,22606,247.89064000,15928329.13471910,0
2024-05-06 13:29:59.999,1714980600000,64349.99000000,64588.00000000,64289.41000000,64540.75000000,875.53478000,1714982399999,56400615.64054940,30027,480.29031000,30939781.67027160,0
2024-05-06 13:59:59.999,1714982400000,64540.75000000,65500.00000000,64462.48000000,65390.93000000,2193.67956000,1714984199999,142604169.70080310,80285,1311.15564000,85237792.75402710,0
2024-05-06 14:29:59.999,1714984200000,65390.94000000,65500.00000000,65064.16000000,65143.04000000,1564.75811000,1714985999999,102251158.82565670,52438,769.28093000,50274735.83643220,0
2024-05-06 14:59:59.999,1714986000000,65143.04000000,65360.12000000,65143.03000000,65231.99000000,663.21008000,1714987799999,43275820.00832490,25271,329.95808000,21529905.53893770,0
2024-05-06 15:29:59.999,1714987800000,65232.00000000,65261.06000000,65111.10000000,65166.20000000,401.97544000,1714989599999,26199219.79713550,19161,192.87867000,12570628.21206870,0
2024-05-06 15:59:59.999,1714989600000,65166.20000000,65275.00000000,64767.40000000,64822.23000000,685.61238000,1714991399999,44582794.81678410,32365,278.23374000,18093406.69454950,0
2024-05-06 16:29:59.999,1714991400000,64822.23000000,64849.00000000,63815.38000000,64007.17000000,2555.65275000,1714993199999,164205892.89374530,80970,1106.88002000,71113864.83831520,0
2024-05-06 16:59:59.999,1714993200000,64007.16000000,64359.39000000,64003.49000000,64213.50000000,827.30887000,1714994999999,53128262.62926710,34148,447.14148000,28714502.33063840,0
2024-05-06 17:29:59.999,1714995000000,64213.50000000,64300.00000000,64006.00000000,64203.56000000,461.81133000,1714996799999,29620900.66823090,23446,226.59030000,14535363.97016270,0
2024-05-06 17:59:59.999,1714996800000,64203.55000000,64319.86000000,63750.04000000,63821.01000000,831.34612000,1714998599999,53238045.08619110,33918,346.00147000,22161452.35391740,0
2024-05-06 18:29:59.999,1714998600000,63821.02000000,64100.00000000,63343.86000000,63593.99000000,2407.68673000,1715000399999,153307418.76006620,84028,1216.27162000,77438785.87906600,0
2024-05-06 18:59:59.999,1715000400000,63593.99000000,63680.49000000,63450.00000000,63560.01000000,904.24455000,1715002199999,57496728.14196930,34318,460.89166000,29306501.78705450,0
2024-05-06 19:29:59.999,1715002200000,63560.00000000,63998.47000000,63509.15000000,63870.00000000,1021.03708000,1715003999999,65133745.14970790,37492,533.51954000,34031188.74667850,0
2024-05-06 19:59:59.999,1715004000000,63870.01000000,64261.08000000,63860.00000000,63967.19000000,1320.85239000,1715005799999,84629597.18676640,49156,686.08335000,43951917.37202660,0
2024-05-06 20:29:59.999,1715005800000,63967.20000000,64000.00000000,63211.66000000,63271.97000000,1225.74910000,1715007599999,77925781.19209500,47412,388.65028000,24718154.97683520,0
2024-05-06 20:59:59.999,1715007600000,63271.97000000,63401.89000000,62909.61000000,63401.88000000,2321.01768000,1715009399999,146510573.97199530,63735,1102.50969000,69589176.08603190,0
2024-05-06 21:29:59.999,1715009400000,63401.88000000,63760.00000000,63334.80000000,63632.01000000,750.44056000,1715011199999,47679980.54240620,29809,421.72037000,26793059.05409370,0
2024-05-06 21:59:59.999,1715011200000,63632.01000000,63747.59000000,63394.51000000,63564.01000000,506.74827000,1715012999999,32218925.07094750,26503,258.48704000,16436578.50640490,0
2024-05-06 22:29:59.999,1715013000000,63564.00000000,63599.99000000,63079.60000000,63192.43000000,804.07574000,1715014799999,50953038.68686550,30004,382.59957000,24245071.24749280,0
2024-05-06 22:59:59.999,1715014800000,63192.42000000,63511.84000000,63176.00000000,63315.02000000,376.27236000,1715016599999,23848337.52870380,23197,222.07064000,14074705.26278260,0
2024-05-06 23:29:59.999,1715016600000,63315.02000000,63358.88000000,62968.57000000,63169.93000000,950.61731000,1715018399999,59962544.60052130,33557,400.97102000,25295495.47337660,0
2024-05-06 23:59:59.999,1715018400000,63169.92000000,63316.44000000,63108.67000000,63200.09000000,305.55267000,1715020199999,19309854.13996740,20320,157.77446000,9971282.74040680,0
2024-05-07 00:29:59.999,1715020200000,63200.10000000,63532.05000000,62965.40000000,63400.00000000,661.88999000,1715021999999,41900238.42152500,29450,340.77460000,21577194.16140870,0
2024-05-07 00:59:59.999,1715022000000,63400.00000000,63404.80000000,62700.00000000,63010.85000000,915.30460000,1715023799999,57645484.20101590,38608,437.87714000,27580880.60417210,0
2024-05-07 01:29:59.999,1715023800000,63010.85000000,63242.46000000,62835.00000000,63220.00000000,519.49872000,1715025599999,32751804.98778380,28653,277.72078000,17510774.88607310,0
2024-05-07 01:59:59.999,1715025600000,63220.00000000,63389.00000000,63051.94000000,63363.35000000,424.77180000,1715027399999,26856842.32981750,20483,226.78363000,14339369.86132300,0
2024-05-07 02:29:59.999,1715027400000,63363.35000000,63405.61000000,63300.50000000,63308.28000000,206.91077000,1715029199999,13106598.87668490,13637,88.56290000,5609865.40417580,0
2024-05-07 02:59:59.999,1715029200000,63308.28000000,63611.85000000,63308.27000000,63545.58000000,306.99494000,1715030999999,19485656.89304310,17346,188.32414000,11952240.02834430,0
2024-05-07 03:29:59.999,1715031000000,63545.58000000,63601.22000000,63397.27000000,63550.29000000,194.15105000,1715032799999,12327990.53770770,12753,93.87325000,5961457.26014030,0
2024-05-07 03:59:59.999,1715032800000,63550.29000000,63570.00000000,63406.13000000,63563.48000000,205.96982000,1715034599999,13078760.48196400,12805,100.52506000,6383268.87089980,0
2024-05-07 04:29:59.999,1715034600000,63563.48000000,63563.48000000,63434.00000000,63495.67000000,180.93169000,1715036399999,11486000.66558620,12342,98.21796000,6234798.69989570,0
2024-05-07 04:59:59.999,1715036400000,63495.67000000,63495.67000000,63243.26000000,63356.00000000,372.37546000,1715038199999,23584220.00059620,16628,124.74220000,7901832.71629770,0
2024-05-07 05:29:59.999,1715038200000,63355.99000000,63358.00000000,63134.85000000,63165.19000000,314.90121000,1715039999999,19907070.94789110,14017,119.81543000,7573090.03992810,0
2024-05-07 05:59:59.999,1715040000000,63165.18000000,63308.90000000,62960.00000000,63267.04000000,436.89615000,1715041799999,27588397.34708550,23002,205.65529000,12985823.85163760,0
2024-05-07 06:29:59.999,1715041800000,63267.03000000,63667.00000000,63251.31000000,63545.45000000,491.57869000,1715043599999,31218610.57677060,25357,269.94236000,17140538.60729250,0
2024-05-07 06:59:59.999,1715043600000,63545.44000000,63856.36000000,63480.00000000,63578.30000000,494.35248000,1715045399999,31474578.17201160,22606,259.29021000,16510344.18616060,0
2024-05-07 07:29:59.999,1715045400000,63578.30000000,63967.19000000,63554.85000000,63895.72000000,590.82377000,1715047199999,37714231.77359060,24222,328.38098000,20961081.36205360,0
2024-05-07 07:59:59.999,1715047200000,63895.72000000,63953.34000000,63700.00000000,63825.08000000,272.93200000,1715048999999,17415955.61468440,14675,92.85059000,5923842.34465680,0
2024-05-07 08:29:59.999,1715049000000,63825.09000000,63840.00000000,63620.03000000,63702.76000000,242.64831000,1715050799999,15453312.15946390,12839,91.38471000,5820151.41502650,0
2024-05-07 08:59:59.999,1715050800000,63702.76000000,63733.16000000,62897.21000000,62962.20000000,789.70395000,1715052599999,50018892.07854320,34626,299.70832000,18979665.66572340,0
2024-05-07 09:29:59.999,1715052600000,62962.21000000,63326.72000000,62832.60000000,63239.49000000,686.92010000,1715054399999,43357299.82481520,29754,311.72701000,19675071.33803090,0
2024-05-07 09:59:59.999,1715054400000,63239.50000000,63421.63000000,63092.76000000,63382.01000000,389.20613000,1715056199999,24626982.15105620,19403,198.19486000,12544368.48035680,0
2024-05-07 10:29:59.999,1715056200000,63382.01000000,63470.58000000,63298.85000000,63466.26000000,271.66403000,1715057999999,17222384.95070890,15182,156.30104000,9909314.78354070,0
2024-05-07 10:59:59.999,1715058000000,63466.27000000,63500.00000000,63336.65000000,63360.01000000,348.51765000,1715059799999,22100285.03908790,16141,160.42335000,10173185.90004600,0
2024-05-07 11:29:59.999,1715059800000,63360.00000000,63725.00000000,63243.92000000,63563.48000000,515.46957000,1715061599999,32733661.40339810,23980,276.59645000,17565654.35001650,0
2024-05-07 11:59:59.999,1715061600000,63563.47000000,63719.20000000,63394.28000000,63507.99000000,337.40914000,1715063399999,21441978.17374220,17853,136.02311000,8644763.85883790,0
2024-05-07 12:29:59.999,1715063400000,63508.00000000,63696.20000000,63410.04000000,63623.81000000,333.23482000,1715065199999,21188164.54446960,15734,167.97533000,10678672.68506450,0
2024-05-07 12:59:59.999,1715065200000,63623.81000000,63853.12000000,63549.99000000,63821.98000000,328.58845000,1715066999999,20930533.44302440,17525,171.62830000,10935387.99497550,0
2024-05-07 13:29:59.999,1715067000000,63821.98000000,63821.99000000,63642.22000000,63669.69000000,347.38299000,1715068799999,22138600.18730110,16994,109.91437000,7004965.50664260,0
2024-05-07 13:59:59.999,1715068800000,63669.69000000,64333.00000000,63596.13000000,64252.13000000,1025.74034000,1715070599999,65660267.38862320,39494,652.07380000,41742366.67390330,0
2024-05-07 14:29:59.999,1715070600000,64252.13000000,64422.41000000,64102.19000000,64232.00000000,788.19011000,1715072399999,50643122.71863710,31372,360.81993000,23184887.83003120,0
2024-05-07 14:59:59.999,1715072400000,64231.99000000,64362.70000000,64200.80000000,64297.33000000,443.23526000,1715074199999,28491132.66465610,21953,220.72755000,14187397.76846950,0
2024-05-07 15:29:59.999,1715074200000,64297.33000000,64298.00000000,64064.34000000,64119.98000000,433.10294000,1715075999999,27801678.95774020,21042,151.14677000,9702147.15008280,0
2024-05-07 15:59:59.999,1715076000000,64119.98000000,64171.83000000,63746.69000000,63824.00000000,775.06682000,1715077799999,49555494.54357740,31275,336.86461000,21535439.32505900,0
2024-05-07 16:29:59.999,1715077800000,63824.00000000,64150.01000000,63823.99000000,64086.37000000,332.28844000,1715079599999,21271102.66483270,17912,172.19382000,11021731.45563410,0
2024-05-07 16:59:59.999,1715079600000,64086.37000000,64124.05000000,63927.27000000,64032.00000000,328.62526000,1715081399999,21046556.95407290,18477,147.67303000,9457917.42579210,0
2024-05-07 17:29:59.999,1715081400000,64032.01000000,64038.00000000,63358.00000000,63490.43000000,875.00862000,1715083199999,55646702.43555380,41885,393.99622000,25046346.68234880,0
2024-05-07 17:59:59.999,1715083200000,63490.43000000,63691.16000000,63473.73000000,63550.80000000,444.14094000,1715084999999,28234261.84519820,26704,231.77681000,14733702.52096160,0
2024-05-07 18:29:59.999,1715085000000,63550.80000000,63772.45000000,63500.00000000,63663.02000000,364.37772000,1715086799999,23179713.20824290,24331,174.71980000,11114466.88550720,0
2024-05-07 18:59:59.999,1715086800000,63663.03000000,63712.86000000,63450.00000000,63528.01000000,399.80616000,1715088599999,25426924.55427880,22978,189.51600000,12054199.02435330,0
2024-05-07 19:29:59.999,1715088600000,63528.00000000,63680.00000000,63112.57000000,63213.16000000,714.80670000,1715090399999,45280204.57089690,42314,338.00835000,21406655.69903330,0
2024-05-07 19:59:59.999,1715090400000,63213.17000000,63466.00000000,63126.57000000,63278.01000000,529.22996000,1715092199999,33512186.90466710,30964,249.36145000,15789014.49636440,0
2024-05-07 20:29:59.999,1715092200000,63278.00000000,64088.53000000,63050.77000000,64024.47000000,944.07211000,1715093999999,60027657.72894910,48478,561.43253000,35716747.37847820,0
2024-05-07 20:59:59.999,1715094000000,64024.47000000,64320.00000000,63733.44000000,63892.77000000,1418.71598000,1715095799999,90886704.44144240,54855,738.26172000,47312329.46137430,0
2024-05-07 21:29:59.999,1715095800000,63892.78000000,63915.37000000,63584.28000000,63740.48000000,605.71602000,1715097599999,38616661.08077010,28361,310.69930000,19807960.12691550,0
2024-05-07 21:59:59.999,1715097600000,63740.48000000,63895.46000000,63657.50000000,63657.51000000,345.18198000,1715099399999,22014944.87768870,22665,184.18212000,11747295.54792320,0
2024-05-07 22:29:59.999,1715099400000,63657.52000000,63667.19000000,63455.56000000,63634.00000000,489.61008000,1715101199999,31114302.15947010,25567,232.59244000,14780702.85981970,0
2024-05-07 22:59:59.999,1715101200000,63633.99000000,63657.40000000,63352.64000000,63378.24000000,300.27574000,1715102999999,19057720.49279440,23184,139.23173000,8837596.40577120,0
2024-05-07 23:29:59.999,1715103000000,63378.24000000,63517.80000000,63310.84000000,63391.79000000,334.26235000,1715104799999,21195525.40476000,23222,158.85362000,10073031.74345780,0
2024-05-07 23:59:59.999,1715104800000,63391.79000000,63393.52000000,63116.60000000,63128.14000000,429.58798000,1715106599999,27162006.93056140,28117,176.64708000,11168832.92367420,0
2024-05-08 00:29:59.999,1715106600000,63128.14000000,63209.38000000,62789.89000000,63169.99000000,1056.66549000,1715108399999,66569219.16598380,49456,505.23765000,31835526.00610480,0
2024-05-08 00:59:59.999,1715108400000,63169.99000000,63269.20000000,63053.00000000,63118.19000000,387.03309000,1715110199999,24452378.62070210,30572,195.22544000,12334064.47412120,0
2024-05-08 01:29:59.999,1715110200000,63118.20000000,63170.89000000,62961.81000000,63060.01000000,239.68520000,1715111999999,15124278.34372020,21350,110.87621000,6996230.85108830,0
2024-05-08 01:59:59.999,1715112000000,63060.00000000,63197.58000000,62992.00000000,63025.41000000,207.12782000,1715113799999,13071205.77707590,16301,104.31105000,6582786.84259240,0
2024-05-08 02:29:59.999,1715113800000,63025.41000000,63134.63000000,62888.68000000,62974.94000000,347.43719000,1715115599999,21888336.94299000,19583,160.76855000,10129268.28569880,0
2024-05-08 02:59:59.999,1715115600000,62974.94000000,63162.28000000,62961.19000000,63128.91000000,171.32602000,1715117399999,10804257.85475040,13777,108.17234000,6820997.65176000,0
2024-05-08 03:29:59.999,1715117400000,63128.90000000,63128.91000000,62835.00000000,63074.01000000,406.57033000,1715119199999,25600066.91229900,23408,236.48408000,14892186.46266870,0
2024-05-08 03:59:59.999,1715119200000,63074.01000000,63094.79000000,62738.80000000,63010.01000000,830.19182000,1715120999999,52229790.12997990,35797,483.32923000,30411966.47807300,0
2024-05-08 04:29:59.999,1715121000000,63010.00000000,63123.60000000,62840.00000000,62850.92000000,669.63991000,1715122799999,42191169.18236630,27728,383.50837000,24164723.07270870,0
2024-05-08 04:59:59.999,1715122800000,62850.92000000,62880.00000000,62261.00000000,62340.01000000,1739.53856000,1715124599999,108610018.14750680,59989,689.93513000,43065065.45741830,0
2024-05-08 05:29:59.999,1715124600000,62340.01000000,62516.12000000,62264.55000000,62312.08000000,345.20955000,1715126399999,21542170.54783570,19894,167.75980000,10469576.91685120,0
2024-05-08 05:59:59.999,1715126400000,62312.07000000,62581.47000000,62281.09000000,62444.12000000,511.62890000,1715128199999,31945306.45392800,23276,242.75121000,15156961.69827460,0
2024-05-08 06:29:59.999,1715128200000,62444.13000000,62729.77000000,62111.00000000,62586.01000000,778.84692000,1715129999999,48665954.13936460,36224,404.49888000,25290709.42580390,0
2024-05-08 06:59:59.999,1715130000000,62586.01000000,62718.38000000,62490.00000000,62550.01000000,333.90379000,1715131799999,20901737.48395890,18294,198.79775000,12444480.00427180,0
2024-05-08 07:29:59.999,1715131800000,62550.01000000,62661.02000000,62430.00000000,62530.31000000,457.83801000,1715133599999,28641606.50596850,19862,274.39146000,17164000.19152260,0
2024-05-08 07:59:59.999,1715133600000,62530.31000000,62819.99000000,62530.30000000,62740.61000000,346.47772000,1715135399999,21727404.82569700,19422,203.94033000,12790157.62187710,0
2024-05-08 08:29:59.999,1715135400000,62740.61000000,62849.03000000,62713.49000000,62756.01000000,262.40298000,1715137199999,16473125.31117140,13508,147.37401000,9251666.52790240,0
2024-05-08 08:59:59.999,1715137200000,62756.00000000,62822.76000000,62588.00000000,62712.00000000,240.71586000,1715138999999,15098429.75763910,13511,106.58144000,6684000.85280250,0
2024-05-08 09:29:59.999,1715139000000,62712.00000000,62973.18000000,62701.58000000,62893.99000000,406.00874000,1715140799999,25518787.76877460,17926,229.71471000,14437761.94152250,0
2024-05-08 09:59:59.999,1715140800000,62894.00000000,63020.22000000,62796.54000000,62796.55000000,411.08092000,1715142599999,25859983.76291230,17190,173.99904000,10946936.17666570,0
2024-05-08 10:29:59.999,1715142600000,62796.54000000,62796.55000000,62358.09000000,62520.15000000,538.96675000,1715144399999,33728829.51204830,26323,211.93719000,13263296.95863830,0
2024-05-08 10:59:59.999,1715144400000,62520.15000000,62665.96000000,62361.51000000,62642.01000000,320.68315000,1715146199999,20047600.40188460,18192,193.28193000,12085468.95573450,0
2024-05-08 11:29:59.999,1715146200000,62642.01000000,62760.00000000,62571.23000000,62617.71000000,244.05503000,1715147999999,15291486.57124730,14273,128.88213000,8075386.43263530,0
2024-05-08 11:59:59.999,1715148000000,62617.71000000,62709.63000000,62135.48000000,62185.99000000,754.13391000,1715149799999,47056622.44600880,28217,268.88951000,16783425.05009260,0
2024-05-08 12:29:59.999,1715149800000,62186.00000000,62548.00000000,62146.31000000,62505.98000000,545.83549000,1715151599999,34069085.35333540,22919,296.16607000,18486944.43021790,0
2024-05-08 12:59:59.999,1715151600000,62505.99000000,62603.64000000,62180.00000000,62190.00000000,428.22083000,1715153399999,26709531.33419370,20538,173.45159000,10817041.94883540,0
2024-05-08 13:29:59.999,1715153400000,62190.00000000,62359.99000000,62020.09000000,62208.00000000,616.92240000,1715155199999,38369557.78270930,25481,252.14311000,15688098.51299570,0
2024-05-08 13:59:59.999,1715155200000,62208.00000000,62391.35000000,62042.00000000,62289.61000000,531.00931000,1715156999999,33038971.44374460,26792,270.06149000,16800864.36588200,0
2024-05-08 14:29:59.999,1715157000000,62289.62000000,62427.97000000,62087.00000000,62375.99000000,501.40803000,1715158799999,31214316.90981710,24756,260.13357000,16196838.38004810,0
2024-05-08 14:59:59.999,1715158800000,62375.99000000,62428.00000000,62101.54000000,62207.99000000,406.28775000,1715160599999,25295172.02254360,21391,211.35157000,13160226.42290570,0
2024-05-08 15:29:59.999,1715160600000,62208.00000000,62335.76000000,62082.30000000,62302.01000000,594.71025000,1715162399999,36986265.80071760,27672,363.70132000,22619920.81704850,0
2024-05-08 15:59:59.999,1715162400000,62302.00000000,62514.75000000,62264.19000000,62484.01000000,490.73105000,1715164199999,30614344.82278660,23110,241.78862000,15083979.99648550,0
2024-05-08 16:29:59.999,1715164200000,62484.00000000,62519.70000000,62377.36000000,62450.05000000,318.94709000,1715165999999,19914729.39216630,14830,164.36810000,10263340.09328840,0
2024-05-08 16:59:59.999,1715166000000,62450.06000000,62507.00000000,62131.41000000,62172.00000000,407.30256000,1715167799999,25367701.69288630,22149,151.32916000,9427191.30138680,0
2024-05-08 17:29:59.999,1715167800000,62172.00000000,62425.69000000,62140.22000000,62243.40000000,263.06116000,1715169599999,16389133.67119730,18194,119.21139000,7427101.77914510,0
2024-05-08 17:59:59.999,1715169600000,62243.40000000,62450.14000000,62226.00000000,62343.99000000,323.79794000,1715171399999,20191134.46281250,18242,161.98085000,10101086.57552460,0
2024-05-08 18:29:59.999,1715171400000,62343.99000000,62386.67000000,62093.75000000,62238.29000000,406.49804000,1715173199999,25279728.23939070,23552,201.01106000,12500378.40170900,0
2024-05-08 18:59:59.999,1715173200000,62238.29000000,62265.36000000,61869.84000000,62022.35000000,864.03046000,1715174999999,53585429.92799650,42733,398.31910000,24703818.85283350,0
2024-05-08 19:29:59.999,1715175000000,62022.36000000,62461.28000000,61761.00000000,62447.61000000,1183.05432000,1715176799999,73389038.31624410,52875,632.08267000,39222999.23237410,0
