,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2024-05-05 10:59:59.999,1714885200000,3089.00000000,3097.86000000,3088.00000000,3091.62000000,1906.49000000,1714886999999,5895969.77862400,7359,1024.03310000,3167393.21326000,0
2024-05-05 11:29:59.999,1714887000000,3091.63000000,3093.20000000,3080.83000000,3085.71000000,2357.32990000,1714888799999,7279115.27001500,8170,1160.06180000,3582261.04466200,0
2024-05-05 11:59:59.999,1714888800000,3085.71000000,3094.64000000,3081.47000000,3092.20000000,1574.63870000,1714890599999,4863420.61125000,7662,908.22380000,2805339.51026600,0
2024-05-05 12:29:59.999,1714890600000,3092.20000000,3096.45000000,3088.93000000,3092.44000000,2053.54490000,1714892399999,6350873.06457500,7368,823.17610000,2545830.26993700,0
2024-05-05 12:59:59.999,1714892400000,3092.43000000,3107.46000000,3090.40000000,3102.24000000,3468.18160000,1714894199999,10753156.11481900,11321,2269.25080000,7035772.72444700,0
2024-05-05 13:29:59.999,1714894200000,3102.24000000,3114.80000000,3101.00000000,3105.70000000,4186.46860000,1714895999999,13018636.43102500,12262,2299.77340000,7151293.63680400,0
2024-05-05 13:59:59.999,1714896000000,3105.70000000,3132.68000000,3103.52000000,3131.10000000,9101.13190000,1714897799999,28414486.67876600,18026,6106.01900000,19063344.09473700,0
2024-05-05 14:29:59.999,1714897800000,3131.10000000,3171.93000000,3119.05000000,3155.79000000,27685.17870000,1714899599999,87224748.57920600,50568,16929.17630000,53316790.91783000,0
2024-05-05 14:59:59.999,1714899600000,3155.79000000,3157.33000000,3130.04000000,3138.15000000,9901.99020000,1714901399999,31091826.74788600,20777,4710.85310000,14787177.18331600,0
2024-05-05 15:29:59.999,1714901400000,3138.15000000,3151.68000000,3134.08000000,3143.92000000,7418.18660000,1714903199999,23322129.25356900,16366,4243.38880000,13340722.30308500,0
2024-05-05 15:59:59.999,1714903200000,3143.93000000,3152.08000000,3134.74000000,3136.08000000,4629.41390000,1714904999999,14547041.73759400,11537,2194.68630000,6896624.27309100,0
2024-05-05 16:29:59.999,1714905000000,3136.07000000,3140.80000000,3129.00000000,3134.37000000,3377.99500000,1714906799999,10588614.13721800,9623,1688.42270000,5292258.71509900,0
2024-05-05 16:59:59.999,1714906800000,3134.38000000,3141.17000000,3127.89000000,3139.05000000,2967.76770000,1714908599999,9301512.83340600,9700,1455.41810000,4562452.85359200,0
2024-05-05 17:29:59.999,1714908600000,3139.04000000,3141.14000000,3132.20000000,3138.10000000,1646.22960000,1714910399999,5164257.07507900,7837,841.08170000,2638464.95989500,0
2024-05-05 17:59:59.999,1714910400000,3138.10000000,3141.04000000,3129.43000000,3134.52000000,1853.30870000,1714912199999,5809878.61381800,8263,894.79060000,2805465.13170800,0
2024-05-05 18:29:59.999,1714912200000,3134.51000000,3139.00000000,3130.64000000,3137.20000000,1894.49950000,1714913999999,5939518.78617900,8026,939.95480000,2946675.63100300,0
2024-05-05 18:59:59.999,1714914000000,3137.19000000,3155.00000000,3129.36000000,3140.39000000,6743.85180000,1714915799999,21216345.33890100,16660,3484.98520000,10965438.96368600,0
2024-05-05 19:29:59.999,1714915800000,3140.39000000,3153.59000000,3127.04000000,3147.59000000,5183.60020000,1714917599999,16281816.53340600,17826,2673.33280000,8396478.20042900,0
2024-05-05 19:59:59.999,1714917600000,3147.59000000,3147.80000000,3128.60000000,3132.40000000,3972.49890000,1714919399999,12448663.39693600,12973,1542.99610000,4835077.64328800,0
2024-05-05 20:29:59.999,1714919400000,3132.39000000,3154.83000000,3128.69000000,3153.27000000,4542.89170000,1714921199999,14284406.77400600,14517,2641.89240000,8306160.89560200,0
2024-05-05 20:59:59.999,1714921200000,3153.27000000,3164.72000000,3144.44000000,3157.37000000,7001.79330000,1714922999999,22084814.26501200,20441,3712.49250000,11709771.04834700,0
2024-05-05 21:29:59.999,1714923000000,3157.38000000,3168.00000000,3150.00000000,3160.19000000,5647.31150000,1714924799999,17835985.60794300,18016,2763.31640000,8728339.08365100,0
2024-05-05 21:59:59.999,1714924800000,3160.18000000,3166.34000000,3150.00000000,3150.96000000,8963.27470000,1714926599999,28312728.42553500,19646,3993.55680000,12616154.18251600,0
2024-05-05 22:29:59.999,1714926600000,3150.96000000,3153.98000000,3142.89000000,3148.22000000,2530.36990000,1714928399999,7969356.49794700,10035,1089.25640000,3430759.85462300,0
2024-05-05 22:59:59.999,1714928400000,3148.22000000,3160.95000000,3146.66000000,3158.61000000,2432.41780000,1714930199999,7670935.46776200,11359,1495.05010000,4714536.43287600,0
2024-05-05 23:29:59.999,1714930200000,3158.62000000,3160.00000000,3143.67000000,3147.80000000,2138.98520000,1714931999999,6741747.70776200,8852,883.37770000,2784560.16606100,0
2024-05-05 23:59:59.999,1714932000000,3147.81000000,3147.94000000,3138.11000000,3138.80000000,3540.55220000,1714933799999,11123853.01134100,11215,1423.22100000,4471349.10077800,0
2024-05-06 00:29:59.999,1714933800000,3138.80000000,3142.49000000,3130.68000000,3139.66000000,2522.43160000,1714935599999,7914980.15745000,10193,1114.86820000,3498662.57485400,0
2024-05-06 00:59:59.999,1714935600000,3139.65000000,3144.44000000,3132.95000000,3142.48000000,1885.77400000,1714937399999,5921808.72380100,7235,1021.91500000,3209560.77320000,0
2024-05-06 01:29:59.999,1714937400000,3142.48000000,3145.78000000,3141.30000000,3142.45000000,1714.86670000,1714939199999,5391071.69784600,5891,932.22540000,2930862.52507300,0
2024-05-06 01:59:59.999,1714939200000,3142.45000000,3144.72000000,3133.74000000,3135.92000000,3895.25740000,1714940999999,12236930.95541900,9353,2373.92470000,7459853.99227000,0
2024-05-06 02:29:59.999,1714941000000,3135.92000000,3139.50000000,3133.30000000,3137.47000000,1854.87870000,1714942799999,5817554.28919800,7118,988.04480000,3098841.76827400,0
2024-05-06 02:59:59.999,1714942800000,3137.47000000,3137.72000000,3122.89000000,3134.59000000,2619.79960000,1714944599999,8201247.45715300,10163,1231.63430000,3855849.37055800,0
2024-05-06 03:29:59.999,1714944600000,3134.60000000,3136.30000000,3129.91000000,3136.30000000,1151.72810000,1714946399999,3608825.39561000,5222,578.93340000,1814038.96759400,0
2024-05-06 03:59:59.999,1714946400000,3136.30000000,3136.84000000,3127.85000000,3127.86000000,1360.18010000,1714948199999,4260061.26000700,5285,649.79600000,2034988.23302400,0
2024-05-06 04:29:59.999,1714948200000,3127.86000000,3132.75000000,3126.00000000,3131.99000000,1192.12900000,1714949999999,3730284.34117900,4782,707.09630000,2212700.45682300,0
2024-05-06 04:59:59.999,1714950000000,3132.00000000,3146.66000000,3130.41000000,3145.64000000,3564.07510000,1714951799999,11184347.89539700,9399,2237.68780000,7021977.28088700,0
2024-05-06 05:29:59.999,1714951800000,3145.63000000,3145.64000000,3134.03000000,3136.41000000,1702.30590000,1714953599999,5344645.56244700,6535,878.26000000,2757135.98370800,0
2024-05-06 05:59:59.999,1714953600000,3136.40000000,3157.83000000,3136.40000000,3146.49000000,3607.94020000,1714955399999,11357151.04165400,11286,1944.04810000,6118086.44779200,0
2024-05-06 06:29:59.999,1714955400000,3146.50000000,3153.98000000,3145.76000000,3147.97000000,2006.09670000,1714957199999,6318161.51334100,8091,1135.12890000,3575246.11840100,0
2024-05-06 06:59:59.999,1714957200000,3147.98000000,3165.97000000,3147.67000000,3153.77000000,4903.11290000,1714958999999,15487598.32129100,13341,2896.62000000,9149839.96235600,0
2024-05-06 07:29:59.999,1714959000000,3153.78000000,3153.93000000,3137.16000000,3143.80000000,3229.06010000,1714960799999,10152670.98551300,11317,1317.14230000,4141373.30221500,0
2024-05-06 07:59:59.999,1714960800000,3143.80000000,3153.50000000,3141.02000000,3153.21000000,2681.66100000,1714962599999,8439510.40680200,10414,1447.38130000,4555568.16378700,0
2024-05-06 08:29:59.999,1714962600000,3153.20000000,3153.21000000,3132.21000000,3132.54000000,2972.64250000,1714964399999,9345590.54483600,9552,1191.09660000,3745647.23409300,0
2024-05-06 08:59:59.999,1714964400000,3132.54000000,3139.20000000,3124.38000000,3136.60000000,4720.82610000,1714966199999,14782973.12611200,12422,2217.51320000,6946497.24043100,0
2024-05-06 09:29:59.999,1714966200000,3136.60000000,3138.97000000,3131.76000000,3134.61000000,2126.69870000,1714967999999,6668217.24799700,6577,961.09090000,3013129.40366300,0
2024-05-06 09:59:59.999,1714968000000,3134.61000000,3136.25000000,3127.94000000,3131.99000000,2982.46500000,1714969799999,9340711.30457300,9335,1345.66630000,4214667.69293400,0
2024-05-06 10:29:59.999,1714969800000,3131.98000000,3148.10000000,3129.26000000,3148.10000000,2733.38990000,1714971599999,8584064.16702400,9908,1873.41400000,5883561.58134700,0
2024-05-06 10:59:59.999,1714971600000,3148.09000000,3160.06000000,3141.28000000,3158.02000000,3441.89530000,1714973399999,10844670.78058400,11174,2124.43570000,6693910.43006200,0
2024-05-06 11:29:59.999,1714973400000,3158.02000000,3178.58000000,3155.20000000,3178.52000000,11382.10450000,1714975199999,36062125.56670800,24447,7278.05450000,23059276.73794100,0
2024-05-06 11:59:59.999,1714975200000,3178.52000000,3191.94000000,3172.40000000,3185.20000000,10176.66600000,1714976999999,32410241.03212300,26480,6274.08590000,19981494.06964100,0
2024-05-06 12:29:59.999,1714977000000,3185.19000000,3187.39000000,3172.36000000,3176.41000000,7298.51340000,1714978799999,23205932.42690000,14834,3028.07130000,9628188.11297000,0
2024-05-06 12:59:59.999,1714978800000,3176.42000000,3184.34000000,3168.64000000,3174.45000000,3601.99700000,1714980599999,11438954.61977100,12991,2053.97230000,6523014.63131900,0
2024-05-06 13:29:59.999,1714980600000,3174.44000000,3184.15000000,3170.73000000,3180.53000000,4443.50540000,1714982399999,14110964.58786900,12048,2322.72920000,7375952.06920400,0
2024-05-06 13:59:59.999,1714982400000,3180.54000000,3221.40000000,3175.96000000,3216.45000000,15185.45920000,1714984199999,48620491.26542000,37009,9138.47540000,29268454.29667100,0
2024-05-06 14:29:59.999,1714984200000,3216.44000000,3221.00000000,3192.80000000,3197.61000000,14816.26900000,1714985999999,47544742.29112300,32502,6874.26080000,22062527.73486100,0
2024-05-06 14:59:59.999,1714986000000,3197.61000000,3203.79000000,3196.72000000,3196.99000000,5412.06510000,1714987799999,17323378.97986600,14314,2858.30410000,9148745.31125500,0
2024-05-06 15:29:59.999,1714987800000,3196.99000000,3207.45000000,3192.09000000,3202.19000000,4431.96050000,1714989599999,14185102.62839500,12433,2597.29600000,8313754.11780100,0
2024-05-06 15:59:59.999,1714989600000,3202.20000000,3204.10000000,3182.75000000,3185.61000000,7245.42860000,1714991399999,23151584.39849600,17328,3434.26620000,10975424.44088000,0
2024-05-06 16:29:59.999,1714991400000,3185.61000000,3186.80000000,3131.20000000,3145.96000000,24442.25830000,1714993199999,77085820.23268600,49342,11615.60070000,36634607.46432900,0
2024-05-06 16:59:59.999,1714993200000,3145.96000000,3164.30000000,3145.61000000,3152.89000000,14167.46030000,1714994999999,44685185.27692500,27975,6118.24840000,19297052.63463600,0
2024-05-06 17:29:59.999,1714995000000,3152.90000000,3157.30000000,3138.97000000,3149.23000000,12622.53580000,1714996799999,39726451.20909100,24239,5215.81000000,16415844.87910700,0
2024-05-06 17:59:59.999,1714996800000,3149.23000000,3154.99000000,3123.11000000,3128.39000000,8930.36400000,1714998599999,28036164.09207900,20547,3669.76940000,11529395.03973500,0
2024-05-06 18:29:59.999,1714998600000,3128.39000000,3134.56000000,3085.23000000,3102.94000000,33581.67680000,1715000399999,104353340.48088700,63885,15425.89550000,47947469.42741300,0
2024-05-06 18:59:59.999,1715000400000,3102.94000000,3110.79000000,3095.07000000,3101.08000000,10645.11130000,1715002199999,33050729.12046100,23270,5027.14440000,15606816.65661100,0
2024-05-06 19:29:59.999,1715002200000,3101.08000000,3121.06000000,3097.75000000,3116.97000000,12502.81980000,1715003999999,38914570.90040100,25735,6063.94010000,18875177.77454200,0
2024-05-06 19:59:59.999,1715004000000,3116.97000000,3124.26000000,3105.01000000,3105.60000000,14291.14770000,1715005799999,44497794.61341600,33561,5757.81930000,17935412.56349300,0
2024-05-06 20:29:59.999,1715005800000,3105.60000000,3107.35000000,3073.77000000,3077.46000000,13444.72840000,1715007599999,41573343.74394500,31945,5600.52600000,17320579.02319200,0
2024-05-06 20:59:59.999,1715007600000,3077.46000000,3081.79000000,3056.61000000,3079.18000000,17809.71990000,1715009399999,54617025.54335600,34989,8686.07110000,26638223.49093600,0
2024-05-06 21:29:59.999,1715009400000,3079.19000000,3094.07000000,3076.60000000,3089.25000000,7578.83730000,1715011199999,23389246.06405800,19101,3639.06760000,11229466.64206300,0
2024-05-06 21:59:59.999,1715011200000,3089.25000000,3096.36000000,3079.07000000,3085.94000000,6518.95170000,1715012999999,20123875.45943200,18110,3171.43390000,9791428.45665000,0
2024-05-06 22:29:59.999,1715013000000,3085.95000000,3088.45000000,3069.32000000,3072.26000000,4784.27440000,1715014799999,14732539.78820700,15694,2097.15890000,6459509.69286200,0
2024-05-06 22:59:59.999,1715014800000,3072.25000000,3089.55000000,3071.65000000,3080.50000000,3443.55880000,1715016599999,10614637.66586600,12620,1768.98220000,5452321.46591700,0
2024-05-06 23:29:59.999,1715016600000,3080.50000000,3083.81000000,3060.00000000,3070.50000000,5391.98680000,1715018399999,16547641.16153700,17796,2457.14670000,7541159.51468900,0
2024-05-06 23:59:59.999,1715018400000,3070.49000000,3077.44000000,3065.37000000,3071.80000000,3365.25980000,1715020199999,10336524.01123800,10380,1633.94760000,5018956.68161800,0
2024-05-07 00:29:59.999,1715020200000,3071.80000000,3084.98000000,3061.38000000,3076.50000000,4772.12990000,1715021999999,14685568.72536800,15208,2420.36210000,7449682.49716500,0
2024-05-07 00:59:59.999,1715022000000,3076.50000000,3076.71000000,3046.35000000,3063.56000000,8894.88570000,1715023799999,27206477.79636200,22551,3790.12490000,11592797.19710500,0
2024-05-07 01:29:59.999,1715023800000,3063.57000000,3071.12000000,3052.24000000,3069.84000000,5350.14320000,1715025599999,16379948.25710300,14562,2388.74260000,7314734.44518800,0
2024-05-07 01:59:59.999,1715025600000,3069.83000000,3078.23000000,3062.01000000,3078.01000000,4613.56590000,1715027399999,14168528.21251800,11938,2830.26790000,8694026.63261400,0
2024-05-07 02:29:59.999,1715027400000,3078.00000000,3081.24000000,3075.30000000,3077.42000000,2942.26420000,1715029199999,9055797.01578500,9989,1613.61300000,4966409.55172300,0
2024-05-07 02:59:59.999,1715029200000,3077.43000000,3089.11000000,3076.65000000,3086.13000000,3690.91400000,1715030999999,11382367.08556400,11291,2062.89750000,6361399.09348900,0
2024-05-07 03:29:59.999,1715031000000,3086.12000000,3088.20000000,3079.25000000,3085.11000000,1744.55070000,1715032799999,5379351.69122200,6872,948.84350000,2925707.18682100,0
2024-05-07 03:59:59.999,1715032800000,3085.12000000,3086.53000000,3080.07000000,3084.62000000,1944.92960000,1715034599999,5997708.22308800,7555,1030.59020000,3178130.39498900,0
2024-05-07 04:29:59.999,1715034600000,3084.61000000,3085.42000000,3078.27000000,3081.79000000,2980.07800000,1715036399999,9185148.45169000,9327,1625.26470000,5009484.45482700,0
2024-05-07 04:59:59.999,1715036400000,3081.79000000,3081.80000000,3068.51000000,3073.00000000,2582.93040000,1715038199999,7940747.06596600,8581,1003.90040000,3085837.85502700,0
2024-05-07 05:29:59.999,1715038200000,3073.00000000,3073.00000000,3060.98000000,3062.60000000,2698.46290000,1715039999999,8274262.45176500,8334,888.21180000,2723448.06437100,0
2024-05-07 05:59:59.999,1715040000000,3062.59000000,3073.00000000,3048.52000000,3069.69000000,6189.07230000,1715041799999,18951838.75818700,16933,2238.15890000,6852313.93051000,0
2024-05-07 06:29:59.999,1715041800000,3069.69000000,3083.82000000,3068.00000000,3071.99000000,4887.98810000,1715043599999,15035259.09689000,14599,2262.72010000,6959255.62929000,0
2024-05-07 06:59:59.999,1715043600000,3071.99000000,3084.38000000,3068.40000000,3076.41000000,3552.13500000,1715045399999,10929615.50942400,11753,1629.31890000,5013112.56478600,0
2024-05-07 07:29:59.999,1715045400000,3076.41000000,3096.80000000,3075.62000000,3094.56000000,4837.64930000,1715047199999,14946365.32371100,14447,2351.59880000,7263301.65492900,0
2024-05-07 07:59:59.999,1715047200000,3094.56000000,3095.40000000,3086.99000000,3093.36000000,3696.75190000,1715048999999,11426915.54681200,10120,1807.18740000,5586170.15996500,0
2024-05-07 08:29:59.999,1715049000000,3093.37000000,3093.75000000,3082.36000000,3086.10000000,1764.91950000,1715050799999,5447415.85889900,7952,793.33080000,2448470.22264300,0
2024-05-07 08:59:59.999,1715050800000,3086.10000000,3087.90000000,3032.14000000,3037.79000000,11678.84230000,1715052599999,35665199.63045700,29736,4430.50230000,13524318.50591900,0
2024-05-07 09:29:59.999,1715052600000,3037.78000000,3054.99000000,3021.34000000,3049.19000000,11611.41940000,1715054399999,35311774.26387200,27802,5502.25040000,16737233.67565000,0
2024-05-07 09:59:59.999,1715054400000,3049.19000000,3061.61000000,3044.01000000,3059.31000000,4703.60240000,1715056199999,14358277.56857200,13702,2167.17930000,6617319.02809200,0
2024-05-07 10:29:59.999,1715056200000,3059.31000000,3067.65000000,3057.42000000,3066.17000000,4069.71110000,1715057999999,12463631.58172800,11642,2004.85500000,6140152.10165000,0
2024-05-07 10:59:59.999,1715058000000,3066.18000000,3069.35000000,3061.44000000,3064.04000000,2480.55180000,1715059799999,7605311.23831700,9173,1118.29490000,3428712.48985500,0
2024-05-07 11:29:59.999,1715059800000,3064.03000000,3081.55000000,3055.32000000,3069.39000000,5101.84000000,1715061599999,15659838.88733700,16120,2260.27110000,6939765.17925200,0
2024-05-07 11:59:59.999,1715061600000,3069.38000000,3075.99000000,3058.15000000,3064.41000000,3207.62760000,1715063399999,9833590.71163600,11159,1615.06950000,4951168.03432300,0
2024-05-07 12:29:59.999,1715063400000,3064.40000000,3071.50000000,3058.50000000,3069.36000000,3018.35320000,1715065199999,9255982.11747600,9438,1552.53810000,4760372.75252600,0
2024-05-07 12:59:59.999,1715065200000,3069.36000000,3080.99000000,3064.00000000,3080.02000000,3726.02850000,1715066999999,11455950.03880500,11532,2091.96390000,6433222.27994200,0
2024-05-07 13:29:59.999,1715067000000,3080.01000000,3082.50000000,3074.71000000,3077.40000000,3054.64370000,1715068799999,9405310.70886000,10200,1374.32970000,4231723.69188900,0
2024-05-07 13:59:59.999,1715068800000,3077.40000000,3117.86000000,3074.21000000,3113.81000000,15038.85830000,1715070599999,46606187.36707600,33396,7413.96820000,22969863.48442800,0
2024-05-07 14:29:59.999,1715070600000,3113.80000000,3125.54000000,3106.90000000,3119.40000000,24103.27930000,1715072399999,75132656.85120000,48245,12355.09210000,38515466.67259900,0
2024-05-07 14:59:59.999,1715072400000,3119.39000000,3129.85000000,3116.59000000,3122.85000000,7021.08510000,1715074199999,21936304.72784000,17830,3819.26750000,11932623.11606800,0
2024-05-07 15:29:59.999,1715074200000,3122.85000000,3123.70000000,3108.71000000,3113.01000000,4227.89190000,1715075999999,13178026.90568100,13525,1687.40860000,5259823.83376000,0
2024-05-07 15:59:59.999,1715076000000,3113.02000000,3115.00000000,3089.79000000,3095.00000000,8421.58920000,1715077799999,26115629.56082600,21138,4029.62230000,12495158.72480600,0
2024-05-07 16:29:59.999,1715077800000,3094.99000000,3103.99000000,3093.80000000,3100.01000000,4552.69900000,1715079599999,14111282.39543600,12169,2683.18030000,8316085.25630400,0
2024-05-07 16:59:59.999,1715079600000,3100.01000000,3105.49000000,3093.46000000,3095.83000000,4923.93590000,1715081399999,15264640.05223400,13463,2428.44590000,7528310.05267100,0
2024-05-07 17:29:59.999,1715081400000,3095.83000000,3096.94000000,3059.09000000,3063.39000000,10807.37440000,1715083199999,33218046.42479100,31754,4522.72630000,13901695.65237100,0
2024-05-07 17:59:59.999,1715083200000,3063.40000000,3075.20000000,3063.22000000,3071.39000000,5108.54110000,1715084999999,15681862.51421900,15238,2520.19290000,7736276.25106600,0
2024-05-07 18:29:59.999,1715085000000,3071.40000000,3083.49000000,3068.75000000,3075.91000000,4440.38850000,1715086799999,13653715.59313500,12972,2391.41910000,7354066.97983400,0
2024-05-07 18:59:59.999,1715086800000,3075.91000000,3081.45000000,3068.25000000,3070.45000000,6532.96110000,1715088599999,20078597.59888500,14127,2879.94550000,8852751.80354600,0
2024-05-07 19:29:59.999,1715088600000,3070.46000000,3077.86000000,3048.62000000,3060.62000000,8016.02480000,1715090399999,24555838.73112100,24534,3893.46960000,11930334.81532200,0
2024-05-07 19:59:59.999,1715090400000,3060.63000000,3068.99000000,3055.00000000,3056.18000000,4663.11200000,1715092199999,14278825.69404600,16739,2152.79810000,6592904.17541500,0
2024-05-07 20:29:59.999,1715092200000,3056.17000000,3092.73000000,3045.70000000,3091.79000000,10767.19120000,1715093999999,33073187.44133200,27220,6035.02380000,18540571.61512700,0
2024-05-07 20:59:59.999,1715094000000,3091.80000000,3106.00000000,3073.21000000,3081.81000000,13395.28530000,1715095799999,41383938.78064800,29805,6389.67330000,19745328.94685800,0
2024-05-07 21:29:59.999,1715095800000,3081.81000000,3082.00000000,3068.40000000,3071.41000000,6847.62520000,1715097599999,21046297.25975300,15543,3365.59580000,10343882.23235200,0
2024-05-07 21:59:59.999,1715097600000,3071.41000000,3079.41000000,3069.80000000,3070.90000000,2823.05920000,1715099399999,8676869.88154100,10201,1286.92250000,3955824.36086700,0
2024-05-07 22:29:59.999,1715099400000,3070.90000000,3071.30000000,3061.00000000,3071.30000000,4424.32050000,1715101199999,13567135.36979900,14059,2024.50340000,6208568.55345100,0
2024-05-07 22:59:59.999,1715101200000,3071.30000000,3071.78000000,3059.00000000,3060.77000000,2946.79590000,1715102999999,9031295.76977600,10495,1336.80280000,4096326.96347800,0
2024-05-07 23:29:59.999,1715103000000,3060.77000000,3067.53000000,3054.90000000,3059.39000000,4408.19890000,1715104799999,13487074.08679200,13131,1762.00740000,5391334.38195800,0
2024-05-07 23:59:59.999,1715104800000,3059.39000000,3059.88000000,3040.02000000,3041.00000000,4434.80980000,1715106599999,13524824.12328900,16907,1581.40190000,4824658.30851800,0
2024-05-08 00:29:59.999,1715106600000,3041.00000000,3048.40000000,3027.00000000,3047.92000000,8532.61150000,1715108399999,25922522.42330600,25518,4453.52580000,13534557.02581800,0
2024-05-08 00:59:59.999,1715108400000,3047.92000000,3053.70000000,3044.40000000,3052.11000000,3409.96980000,1715110199999,10400664.36380300,12126,1766.07930000,5386761.54078400,0
2024-05-08 01:29:59.999,1715110200000,3052.11000000,3055.41000000,3046.52000000,3049.62000000,2941.61480000,1715111999999,8978413.18838300,10545,1167.37230000,3563277.88356300,0
2024-05-08 01:59:59.999,1715112000000,3049.61000000,3059.10000000,3046.80000000,3052.61000000,1715.68960000,1715113799999,5240110.70222700,8679,862.88140000,2635739.67648000,0
2024-05-08 02:29:59.999,1715113800000,3052.61000000,3058.14000000,3034.54000000,3048.16000000,5064.22920000,1715115599999,15430389.96742800,14502,2504.07360000,7629473.46066600,0
2024-05-08 02:59:59.999,1715115600000,3048.15000000,3061.44000000,3046.70000000,3057.60000000,3182.39070000,1715117399999,9721073.73690800,10582,1944.06410000,5938148.30552300,0
2024-05-08 03:29:59.999,1715117400000,3057.60000000,3057.60000000,3035.89000000,3051.20000000,3533.83060000,1715119199999,10767607.05111400,11464,1737.68710000,5295701.29605000,0
2024-05-08 03:59:59.999,1715119200000,3051.20000000,3051.76000000,3028.06000000,3045.29000000,4479.49460000,1715120999999,13618642.34327300,15653,1921.85830000,5842785.46874100,0
2024-05-08 04:29:59.999,1715121000000,3045.28000000,3052.85000000,3035.98000000,3036.64000000,2887.26180000,1715122799999,8796323.83965700,11327,1522.23090000,4638710.89105100,0
2024-05-08 04:59:59.999,1715122800000,3036.64000000,3037.80000000,3007.30000000,3012.26000000,14215.53940000,1715124599999,42890416.44607500,34400,6015.95920000,18149651.62863000,0
2024-05-08 05:29:59.999,1715124600000,3012.26000000,3023.00000000,2998.00000000,3005.69000000,13347.88820000,1715126399999,40131367.65562600,21651,4108.08240000,12366663.04943900,0
2024-05-08 05:59:59.999,1715126400000,3005.69000000,3023.23000000,3003.92000000,3012.85000000,6529.42830000,1715128199999,19683795.31089600,18932,3224.42350000,9720165.57086200,0
2024-05-08 06:29:59.999,1715128200000,3012.86000000,3023.74000000,2994.58000000,3020.25000000,6523.75030000,1715129999999,19646880.35325400,23290,3423.83790000,10313726.89153100,0
2024-05-08 06:59:59.999,1715130000000,3020.26000000,3030.00000000,3015.01000000,3024.79000000,3358.54430000,1715131799999,10154392.31658300,12098,1911.14600000,5779050.60387900,0
2024-05-08 07:29:59.999,1715131800000,3024.79000000,3029.57000000,3018.50000000,3024.25000000,4186.02830000,1715133599999,12664110.65138000,12144,1861.83420000,5633216.34353400,0
2024-05-08 07:59:59.999,1715133600000,3024.24000000,3032.18000000,3024.24000000,3030.01000000,2792.45180000,1715135399999,8458186.46978800,9982,1533.51770000,4645014.38786300,0
2024-05-08 08:29:59.999,1715135400000,3030.00000000,3034.35000000,3025.80000000,3026.10000000,2762.65890000,1715137199999,8372563.92380600,8954,1120.48960000,3395992.04300500,0
2024-05-08 08:59:59.999,1715137200000,3026.11000000,3031.38000000,3018.94000000,3027.23000000,2161.96880000,1715138999999,6543196.65680800,7792,942.57800000,2852716.67134000,0
2024-05-08 09:29:59.999,1715139000000,3027.23000000,3038.15000000,3026.51000000,3032.33000000,2710.07670000,1715140799999,8217419.89500100,9243,1834.70920000,5563161.63328800,0
2024-05-08 09:59:59.999,1715140800000,3032.32000000,3036.52000000,3028.29000000,3028.29000000,3513.62340000,1715142599999,10654110.14620000,8988,1686.71020000,5114732.24346800,0
2024-05-08 10:29:59.999,1715142600000,3028.30000000,3028.30000000,3000.28000000,3012.81000000,6869.35620000,1715144399999,20692050.10048100,20567,3003.44400000,9045982.35354100,0
2024-05-08 10:59:59.999,1715144400000,3012.80000000,3021.40000000,3004.60000000,3020.01000000,3671.60070000,1715146199999,11054806.95618500,13011,2059.89280000,6202577.89386500,0
2024-05-08 11:29:59.999,1715146200000,3020.01000000,3028.90000000,3019.39000000,3025.81000000,2567.71420000,1715147999999,7768377.29391500,8896,1523.22600000,4608394.80857300,0
2024-05-08 11:59:59.999,1715148000000,3025.80000000,3030.43000000,2995.46000000,2997.61000000,7525.01880000,1715149799999,22632080.14308800,21402,3484.05800000,10480347.17878300,0
2024-05-08 12:29:59.999,1715149800000,2997.61000000,3019.70000000,2994.66000000,3015.19000000,10665.73490000,1715151599999,32141889.03166800,21359,5888.85230000,17748409.86002700,0
2024-05-08 12:59:59.999,1715151600000,3015.19000000,3022.00000000,2996.11000000,2996.19000000,5977.88450000,1715153399999,17980003.90017200,16440,2568.17280000,7726790.83447600,0
2024-05-08 13:29:59.999,1715153400000,2996.20000000,3004.46000000,2989.56000000,2995.01000000,7533.60210000,1715155199999,22587555.85911500,19801,3356.31450000,10065177.85209500,0
2024-05-08 13:59:59.999,1715155200000,2995.01000000,3009.33000000,2985.94000000,3005.00000000,6668.95480000,1715156999999,19987524.88759700,20131,3781.67850000,11337739.48779500,0
2024-05-08 14:29:59.999,1715157000000,3004.99000000,3008.75000000,2982.89000000,3001.28000000,6206.59030000,1715158799999,18586690.82608500,19460,2791.53260000,8360287.13708400,0
2024-05-08 14:59:59.999,1715158800000,3001.28000000,3006.10000000,2982.30000000,2993.69000000,5175.95320000,1715160599999,15496916.42394900,17372,2320.73380000,6948872.78943700,0
2024-05-08 15:29:59.999,1715160600000,2993.69000000,2998.69000000,2978.40000000,2998.42000000,8589.37820000,1715162399999,25645912.80974100,29305,4264.01640000,12733481.79979000,0
2024-05-08 15:59:59.999,1715162400000,2998.43000000,3010.25000000,2996.06000000,3007.90000000,8177.90890000,1715164199999,24553329.42454600,21531,4757.00860000,14282694.76039100,0
